order_item_id,order_id,product_id,quantity,unit_price
4779,7907,229,6,1324.74
4780,1238,300,4,1165.23
4781,7777,267,5,963.23
4782,9634,172,4,1890.92
4783,1097,89,8,757.53
4784,3243,137,5,384.44
4785,5477,272,1,1634.82
4786,1084,253,7,135.9
4787,2614,58,4,1605.97
4788,4405,214,2,1137.72
4789,6500,142,7,431.5
4790,1261,164,3,1003.61
4791,7071,172,4,1890.92
4792,2477,73,3,836.69
4793,4288,231,1,1598.13
4794,8357,49,1,620.54
4795,1757,139,9,441.86
4796,1772,86,10,1534.0
4797,7254,38,10,662.57
4798,9149,275,5,368.06
4799,714,285,10,157.19
4800,4114,127,8,1613.49
4801,4949,284,2,1433.32
4802,2225,206,9,1849.08
4803,1802,250,10,1373.78
4804,4092,5,1,459.09
4805,8540,10,6,1956.04
4806,8438,278,10,882.53
4807,9962,7,6,667.28
4808,8321,22,9,1578.04
4809,1979,138,1,1451.37
4810,3156,111,5,644.62
4811,413,175,1,145.26
4812,9059,58,1,1605.97
4813,5556,193,4,1980.56
4814,5592,266,7,1210.39
4815,9689,20,3,1868.51
4816,1732,121,2,1573.75
4817,1593,211,7,1178.2
4818,9313,156,7,632.71
4819,362,71,2,896.51
4820,2634,149,7,767.52
4821,7341,217,5,1583.09
4822,2363,259,2,921.14
4823,2442,178,10,1239.49
4824,8581,98,7,1648.49
4825,2601,27,8,576.28
4826,4383,261,9,671.11
4827,4317,300,6,1165.23
4828,9812,39,3,1341.82
4829,6370,3,10,1484.37
4830,2436,1,4,1866.72
4831,3672,41,5,653.97
4832,7090,190,7,541.98
4833,5800,254,2,559.16
4834,6875,201,6,1293.37
4835,8045,263,2,886.04
4836,3459,12,5,960.12
4837,9416,177,1,917.46
4838,4968,121,9,1573.75
4839,9336,203,5,1790.63
4840,1646,204,5,467.24
4841,5763,21,9,1994.37
4842,6318,74,10,124.9
4843,5292,98,3,1648.49
4844,2083,116,1,557.56
4845,7730,76,5,1449.33
4846,9054,251,7,286.29
4847,4173,49,3,620.54
4848,6771,51,4,1383.68
4849,9315,187,6,1053.53
4850,8029,129,6,1119.0
4851,8915,204,2,467.24
4852,8258,7,6,667.28
4853,8258,103,10,488.93
4854,4021,160,1,1162.49
4855,8489,113,6,481.44
4856,4445,143,3,1924.53
4857,7764,264,9,1632.8
4858,5782,290,9,1191.7
4859,8355,64,10,132.9
4860,2818,8,7,210.08
4861,6277,191,7,167.25
4862,3214,92,6,792.19
4863,9797,213,3,333.28
4864,7512,224,3,68.96
4865,2276,123,7,306.94
4866,8829,121,2,1573.75
4867,2852,241,6,822.01
4868,3780,131,2,414.64
4869,8724,106,10,497.02
4870,9951,177,6,917.46
4871,7706,288,1,1091.85
4872,2638,69,9,1436.67
4873,291,46,8,32.76
4874,8146,42,1,23.59
4875,6890,67,10,337.43
4876,4853,186,1,222.96
4877,2188,198,10,121.67
4878,4691,137,8,384.44
4879,3658,187,4,1053.53
4880,4548,49,5,620.54
4881,4043,38,1,662.57
4882,3555,96,4,1350.26
4883,2027,271,7,658.51
4884,6996,240,10,1118.4
4885,819,218,7,1006.58
4886,7969,132,8,1845.23
4887,7899,70,1,190.97
4888,1599,41,1,653.97
4889,4838,1,9,1866.72
4890,3776,261,5,671.11
4891,4046,240,9,1118.4
4892,2842,202,1,1136.05
4893,1392,280,8,1639.74
4894,7681,244,10,1571.03
4895,5666,114,4,1971.53
4896,4629,73,3,836.69
4897,5317,109,10,288.87
4898,3703,67,3,337.43
4899,4321,66,6,1149.68
4900,8070,245,8,34.56
4901,2974,234,8,1481.91
4902,4133,186,8,222.96
4903,5556,25,3,603.8
4904,1748,267,9,963.23
4905,5641,96,2,1350.26
4906,1636,145,9,1829.74
4907,5063,222,1,1910.17
4908,3724,194,4,606.95
4909,8704,118,10,1255.73
4910,6492,274,8,407.6
4911,8881,259,5,921.14
4912,2890,9,5,20.31
4913,7572,170,10,1980.74
4914,9183,127,6,1613.49
4915,8241,160,8,1162.49
4916,7780,29,7,1703.61
4917,9441,126,10,608.47
4918,2911,270,6,1935.85
4919,3955,67,1,337.43
4920,2462,163,5,1143.88
4921,6674,42,7,23.59
4922,7770,149,7,767.52
4923,7293,232,9,173.26
4924,1119,267,10,963.23
4925,8467,223,4,1938.15
4926,6788,41,4,653.97
4927,9408,167,10,927.05
4928,4761,168,10,346.84
4929,2213,34,2,1583.63
4930,9180,172,8,1890.92
4931,2834,118,6,1255.73
4932,847,45,10,1169.1
4933,4601,236,4,20.34
4934,8100,250,10,1373.78
4935,6923,71,7,896.51
4936,3223,259,10,921.14
4937,6211,181,5,1107.77
4938,9220,253,8,135.9
4939,9343,44,8,1908.53
4940,9077,79,3,155.33
4941,334,23,9,1873.85
4942,2021,12,1,960.12
4943,1597,131,3,414.64
4944,8268,209,7,1858.25
4945,9768,30,7,552.95
4946,2986,164,2,1003.61
4947,5273,251,6,286.29
4948,9604,175,2,145.26
4949,4152,299,1,1496.24
4950,9258,204,8,467.24
4951,1609,8,9,210.08
4952,130,1,5,1866.72
4953,5785,264,8,1632.8
4954,3005,140,3,1740.25
4955,2859,248,5,1811.36
4956,9653,202,7,1136.05
4957,5728,66,10,1149.68
4958,4873,265,4,280.89
4959,736,177,2,917.46
4960,7482,64,10,132.9
4961,7615,80,6,695.61
4962,1048,93,4,1458.44
4963,4195,106,4,497.02
4964,5367,119,7,1116.14
4965,7591,192,8,923.41
4966,7931,255,8,973.62
4967,3485,129,3,1119.0
4968,6358,172,9,1890.92
4969,7899,166,1,1933.35
4970,3389,36,1,359.23
4971,4908,225,10,1569.26
4972,1510,132,1,1845.23
4973,7706,245,2,34.56
4974,2988,262,1,765.98
4975,6766,44,10,1908.53
4976,9771,19,8,841.59
4977,4329,202,7,1136.05
4978,6756,255,5,973.62
4979,7776,78,2,1494.15
4980,7528,62,3,1410.49
4981,4749,118,6,1255.73
4982,6391,217,9,1583.09
4983,4014,26,4,223.53
4984,2518,179,4,1826.38
4985,6339,294,6,98.15
4986,2366,186,6,222.96
4987,8717,229,7,1324.74
4988,8022,106,6,497.02
4989,173,243,9,195.2
4990,1534,29,8,1703.61
4991,2882,268,4,1929.5
4992,9755,153,8,206.23
4993,6325,138,7,1451.37
4994,1180,94,7,1671.3
4995,1445,134,10,112.56
4996,9954,105,7,898.42
4997,3876,55,10,1497.99
4998,6470,91,8,246.08
4999,5469,202,5,1136.05
5000,4189,115,10,449.88
5001,627,299,6,1496.24
5002,1043,173,7,1531.03
5003,6569,112,1,1547.35
5004,1011,202,4,1136.05
5005,6391,75,2,1348.81
5006,882,184,2,44.11
5007,6371,133,1,194.0
5008,7297,262,8,765.98
5009,909,154,9,1525.64
5010,1772,47,4,1388.61
5011,5963,101,8,74.11
5012,4037,213,6,333.28
5013,2623,248,3,1811.36
5014,9760,163,10,1143.88
5015,8915,201,8,1293.37
5016,7550,241,1,822.01
5017,5483,185,5,1614.27
5018,8468,300,1,1165.23
5019,7770,46,3,32.76
5020,9631,197,10,760.57
5021,9853,50,6,1375.29
5022,4792,282,3,1270.34
5023,7836,5,1,459.09
5024,2086,294,4,98.15
5025,3554,54,4,961.58
5026,2109,201,9,1293.37
5027,9371,100,8,558.54
5028,4290,216,1,670.14
5029,2566,33,4,38.03
5030,7120,280,9,1639.74
5031,4705,39,6,1341.82
5032,8188,247,2,1452.44
5033,2219,35,9,1352.06
5034,4357,89,6,757.53
5035,1035,181,7,1107.77
5036,1393,243,7,195.2
5037,5974,173,9,1531.03
5038,9831,81,3,1086.92
5039,3607,189,6,512.31
5040,2125,280,6,1639.74
5041,9116,252,1,544.13
5042,7163,100,1,558.54
5043,2480,76,9,1449.33
5044,2906,115,4,449.88
5045,5847,74,9,124.9
5046,7190,270,10,1935.85
5047,8157,54,6,961.58
5048,3177,180,10,41.31
5049,6717,154,8,1525.64
5050,2567,211,9,1178.2
5051,5076,256,5,728.64
5052,6757,142,6,431.5
5053,5259,18,8,1827.33
5054,2473,267,4,963.23
5055,1683,6,2,114.46
5056,9022,181,1,1107.77
5057,8624,280,1,1639.74
5058,8845,246,6,781.72
5059,6605,159,6,528.94
5060,419,174,9,283.61
5061,1821,7,6,667.28
5062,8680,6,2,114.46
5063,25,288,9,1091.85
5064,6889,250,10,1373.78
5065,8059,134,5,112.56
5066,8185,223,2,1938.15
5067,9639,109,8,288.87
5068,8707,281,7,1349.23
5069,6176,100,7,558.54
5070,4845,199,6,1408.66
5071,3969,113,4,481.44
5072,4921,228,8,869.38
5073,4531,294,7,98.15
5074,3750,102,8,1233.7
5075,9457,76,3,1449.33
5076,7052,88,9,902.59
5077,1876,39,6,1341.82
5078,9,93,4,1458.44
5079,7945,149,4,767.52
5080,9002,256,4,728.64
5081,4724,161,1,597.43
5082,5295,85,2,368.16
5083,9836,149,1,767.52
5084,5235,2,5,283.17
5085,7754,67,7,337.43
5086,433,245,10,34.56
5087,6998,84,10,73.15
5088,1246,139,6,441.86
5089,9626,250,8,1373.78
5090,3871,210,7,41.16
5091,264,293,9,341.01
5092,5196,298,2,524.89
5093,9937,286,2,963.68
5094,7194,153,8,206.23
5095,3799,200,7,1004.72
5096,5978,105,10,898.42
5097,7229,271,9,658.51
5098,5736,269,8,589.98
5099,4907,260,10,616.27
5100,5675,186,8,222.96
5101,1909,126,2,608.47
5102,8770,130,5,782.95
5103,4325,200,2,1004.72
5104,7130,125,10,952.3
5105,5246,93,6,1458.44
5106,7847,129,8,1119.0
5107,7811,248,5,1811.36
5108,3884,225,3,1569.26
5109,1301,73,4,836.69
5110,8317,141,9,613.34
5111,7457,228,6,869.38
5112,6284,38,10,662.57
5113,1334,281,10,1349.23
5114,8506,241,6,822.01
5115,6117,253,10,135.9
5116,8813,114,3,1971.53
5117,3071,21,1,1994.37
5118,979,166,10,1933.35
5119,202,164,5,1003.61
5120,5746,59,8,1526.1
5121,3771,195,6,1310.93
5122,9020,187,5,1053.53
5123,532,166,10,1933.35
5124,1101,293,4,341.01
5125,4543,156,3,632.71
5126,4759,210,3,41.16
5127,7690,53,3,446.07
5128,3088,120,4,1944.86
5129,907,209,6,1858.25
5130,3879,104,6,210.78
5131,3191,189,10,512.31
5132,7739,161,10,597.43
5133,8876,11,10,819.75
5134,6488,81,9,1086.92
5135,3046,62,10,1410.49
5136,6609,1,9,1866.72
5137,8030,287,8,1073.39
5138,5329,241,9,822.01
5139,9045,75,8,1348.81
5140,3119,239,7,382.91
5141,4056,25,10,603.8
5142,7682,234,4,1481.91
5143,9520,264,4,1632.8
5144,7166,198,7,121.67
5145,447,292,8,1318.63
5146,9329,256,9,728.64
5147,5340,172,1,1890.92
5148,906,150,5,1300.96
5149,5961,24,8,1754.72
5150,2302,205,3,956.25
5151,9991,14,2,649.12
5152,283,227,10,1110.55
5153,3790,94,3,1671.3
5154,6632,183,3,1076.12
5155,7351,265,3,280.89
5156,5663,149,7,767.52
5157,3893,9,6,20.31
5158,4986,41,6,653.97
5159,6970,256,2,728.64
5160,1109,235,8,727.79
5161,5235,105,10,898.42
5162,9030,227,3,1110.55
5163,4555,162,9,666.43
5164,1484,284,8,1433.32
5165,562,260,9,616.27
5166,4984,4,8,492.49
5167,5396,162,4,666.43
5168,9022,2,6,283.17
5169,3208,201,6,1293.37
5170,7819,73,7,836.69
5171,8546,112,10,1547.35
5172,6078,18,8,1827.33
5173,394,179,2,1826.38
5174,3112,24,7,1754.72
5175,9929,213,8,333.28
5176,2977,34,3,1583.63
5177,8762,55,6,1497.99
5178,6360,281,4,1349.23
5179,9057,231,1,1598.13
5180,3001,248,9,1811.36
5181,5466,115,8,449.88
5182,9326,286,3,963.68
5183,1830,148,10,650.01
5184,2796,159,2,528.94
5185,3649,243,2,195.2
5186,7856,124,1,375.92
5187,6982,99,10,926.64
5188,580,271,6,658.51
5189,8695,111,1,644.62
5190,6685,287,5,1073.39
5191,8223,105,7,898.42
5192,8453,64,7,132.9
5193,7259,83,4,1972.41
5194,8778,203,7,1790.63
5195,5505,212,1,1858.46
5196,6539,244,8,1571.03
5197,6085,180,10,41.31
5198,5829,230,4,1546.61
5199,5360,149,2,767.52
5200,50,164,8,1003.61
5201,7888,67,6,337.43
5202,196,151,1,530.51
5203,2931,169,9,981.75
5204,8228,281,2,1349.23
5205,423,277,6,1886.52
5206,5331,271,8,658.51
5207,2479,109,6,288.87
5208,7937,258,5,1191.67
5209,5895,242,3,188.34
5210,762,270,1,1935.85
5211,2506,148,2,650.01
5212,269,147,2,1831.1
5213,6060,31,8,668.06
5214,4964,297,4,220.83
5215,1916,208,7,1319.64
5216,226,268,2,1929.5
5217,7015,59,2,1526.1
5218,5625,188,7,391.94
5219,7156,46,4,32.76
5220,4662,9,5,20.31
5221,7217,183,1,1076.12
5222,690,22,5,1578.04
5223,5501,283,5,512.84
5224,556,284,10,1433.32
5225,2258,67,8,337.43
5226,379,208,10,1319.64
5227,609,197,5,760.57
5228,9945,158,10,1485.09
5229,3965,171,7,1052.65
5230,5707,260,1,616.27
5231,3691,202,4,1136.05
5232,9215,112,7,1547.35
5233,4799,250,3,1373.78
5234,2700,156,6,632.71
5235,5329,262,2,765.98
5236,7939,20,9,1868.51
5237,3620,121,6,1573.75
5238,1059,152,3,1766.8
5239,4271,140,10,1740.25
5240,6668,206,4,1849.08
5241,9953,19,1,841.59
5242,572,134,6,112.56
5243,3469,281,1,1349.23
5244,4477,282,9,1270.34
5245,6835,254,3,559.16
5246,5181,54,5,961.58
5247,168,295,7,1933.95
5248,1794,225,1,1569.26
5249,9251,297,9,220.83
5250,7338,108,2,1084.12
5251,8157,8,10,210.08
5252,8210,60,7,1747.54
5253,6657,274,9,407.6
5254,1682,115,1,449.88
5255,3766,280,5,1639.74
5256,6222,56,3,753.51
5257,9004,50,6,1375.29
5258,896,52,7,741.41
5259,4136,167,5,927.05
5260,6699,198,3,121.67
5261,6058,225,4,1569.26
5262,1831,80,6,695.61
5263,3589,216,2,670.14
5264,2085,226,7,986.3
5265,9724,257,8,1444.59
5266,6467,89,3,757.53
5267,9569,182,8,43.29
5268,9575,159,8,528.94
5269,4590,187,1,1053.53
5270,9100,31,10,668.06
5271,8284,232,2,173.26
5272,7639,119,4,1116.14
5273,1468,173,8,1531.03
5274,1541,218,1,1006.58
5275,4551,89,7,757.53
5276,1352,136,5,88.7
5277,7337,45,7,1169.1
5278,5456,19,5,841.59
5279,4301,54,6,961.58
5280,3037,221,5,687.78
5281,4652,177,9,917.46
5282,2351,213,10,333.28
5283,4683,189,5,512.31
5284,1415,294,2,98.15
5285,3592,238,9,213.44
5286,730,131,10,414.64
5287,8291,249,7,1148.2
5288,2213,11,10,819.75
5289,3103,281,4,1349.23
5290,7279,127,10,1613.49
5291,6426,167,3,927.05
5292,5120,89,8,757.53
5293,6831,2,8,283.17
5294,4610,62,5,1410.49
5295,7153,134,5,112.56
5296,56,88,7,902.59
5297,2032,98,6,1648.49
5298,3134,145,3,1829.74
5299,5334,181,6,1107.77
5300,6315,45,9,1169.1
5301,3236,74,7,124.9
5302,2498,46,4,32.76
5303,8739,131,2,414.64
5304,5900,177,2,917.46
5305,146,295,6,1933.95
5306,4476,68,6,889.26
5307,2317,247,6,1452.44
5308,109,189,7,512.31
5309,8867,258,1,1191.67
5310,8365,141,9,613.34
5311,2817,7,8,667.28
5312,2562,242,2,188.34
5313,2479,201,4,1293.37
5314,3368,158,1,1485.09
5315,3021,109,8,288.87
5316,8676,54,4,961.58
5317,2482,209,8,1858.25
5318,2595,232,4,173.26
5319,3996,80,7,695.61
5320,2055,230,8,1546.61
5321,7038,225,5,1569.26
5322,7118,172,9,1890.92
5323,8335,64,10,132.9
5324,4799,198,9,121.67
5325,7313,235,5,727.79
5326,9562,78,10,1494.15
5327,4744,138,10,1451.37
5328,3177,38,4,662.57
5329,6834,251,6,286.29
5330,8109,81,7,1086.92
5331,6699,259,5,921.14
5332,9889,3,6,1484.37
5333,3767,208,7,1319.64
5334,7195,257,4,1444.59
5335,3060,17,4,1074.95
5336,1240,204,2,467.24
5337,3382,55,8,1497.99
5338,7376,8,6,210.08
5339,3987,155,1,1829.52
5340,3398,284,9,1433.32
5341,3631,97,4,854.01
5342,1669,164,2,1003.61
5343,8391,9,2,20.31
5344,6522,207,5,1799.63
5345,8857,6,3,114.46
5346,4089,217,3,1583.09
5347,8811,30,2,552.95
5348,9782,114,9,1971.53
5349,8660,188,4,391.94
5350,1180,57,6,1826.47
5351,4523,124,10,375.92
5352,7931,279,2,1664.25
5353,5890,249,4,1148.2
5354,4262,45,6,1169.1
5355,9500,44,1,1908.53
5356,6187,219,1,116.86
5357,8194,216,3,670.14
5358,3862,195,6,1310.93
5359,977,149,7,767.52
5360,621,73,7,836.69
5361,2861,74,5,124.9
5362,8102,283,10,512.84
5363,2160,75,6,1348.81
5364,1717,282,3,1270.34
5365,6984,51,4,1383.68
5366,5528,23,7,1873.85
5367,2055,34,1,1583.63
5368,8674,149,1,767.52
5369,1268,166,8,1933.35
5370,9535,255,1,973.62
5371,6467,70,10,190.97
5372,8577,33,1,38.03
5373,9247,245,6,34.56
5374,3014,217,9,1583.09
5375,6483,215,6,1357.3
5376,813,274,4,407.6
5377,6861,283,2,512.84
5378,6412,286,3,963.68
5379,1864,149,1,767.52
5380,7251,116,8,557.56
5381,3211,28,9,1053.39
5382,7429,43,5,478.69
5383,3239,297,1,220.83
5384,3196,6,10,114.46
5385,2541,14,1,649.12
5386,5592,201,3,1293.37
5387,6518,21,8,1994.37
5388,120,91,5,246.08
5389,8069,147,9,1831.1
5390,5348,230,10,1546.61
5391,8576,274,9,407.6
5392,2815,33,4,38.03
5393,2757,237,4,895.02
5394,8732,61,6,1055.76
5395,2853,79,10,155.33
5396,3395,89,3,757.53
5397,9420,233,3,766.2
5398,5374,132,1,1845.23
5399,1838,152,10,1766.8
5400,4077,282,5,1270.34
5401,8017,189,5,512.31
5402,3846,44,9,1908.53
5403,8799,206,5,1849.08
5404,5915,138,8,1451.37
5405,8947,27,1,576.28
5406,7792,294,3,98.15
5407,4418,220,4,471.97
5408,6551,211,10,1178.2
5409,8573,124,8,375.92
5410,5741,185,6,1614.27
5411,280,144,6,1496.29
5412,8916,125,9,952.3
5413,8075,185,1,1614.27
5414,224,256,8,728.64
5415,514,298,1,524.89
5416,3085,60,8,1747.54
5417,2373,49,2,620.54
5418,3720,186,10,222.96
5419,8198,2,5,283.17
5420,3162,108,4,1084.12
5421,1803,192,7,923.41
5422,9514,216,5,670.14
5423,302,60,1,1747.54
5424,1367,160,7,1162.49
5425,508,47,10,1388.61
5426,3276,107,6,810.51
5427,3041,4,7,492.49
5428,2726,90,7,274.65
5429,894,291,4,227.65
5430,1266,199,5,1408.66
5431,2138,198,7,121.67
5432,3715,119,2,1116.14
5433,6212,49,5,620.54
5434,860,282,3,1270.34
5435,3118,54,1,961.58
5436,1046,244,2,1571.03
5437,7355,62,10,1410.49
5438,9537,152,6,1766.8
5439,7621,129,1,1119.0
5440,5480,57,10,1826.47
5441,9383,186,1,222.96
5442,9079,38,10,662.57
5443,191,3,6,1484.37
5444,6768,226,4,986.3
5445,5868,81,7,1086.92
5446,3701,187,10,1053.53
5447,6048,45,8,1169.1
5448,7082,123,6,306.94
5449,2984,136,2,88.7
5450,3930,15,3,1816.79
5451,3043,270,7,1935.85
5452,7847,51,1,1383.68
5453,6503,213,6,333.28
5454,6938,12,3,960.12
5455,4831,298,3,524.89
5456,3167,188,8,391.94
5457,7214,228,5,869.38
5458,1330,155,10,1829.52
5459,719,189,8,512.31
5460,1401,256,6,728.64
5461,3140,78,3,1494.15
5462,8127,253,6,135.9
5463,2675,202,2,1136.05
5464,5176,270,8,1935.85
5465,8563,269,10,589.98
5466,1890,206,9,1849.08
5467,4085,51,8,1383.68
5468,1735,163,2,1143.88
5469,1534,35,5,1352.06
5470,2663,135,2,1350.61
5471,2576,150,9,1300.96
5472,5108,187,5,1053.53
5473,6824,226,4,986.3
5474,1219,105,8,898.42
5475,1219,241,5,822.01
5476,1515,294,1,98.15
5477,6716,206,10,1849.08
5478,5263,159,6,528.94
5479,877,278,6,882.53
5480,7793,3,4,1484.37
5481,4165,4,2,492.49
5482,1488,253,7,135.9
5483,1464,237,1,895.02
5484,6340,54,4,961.58
5485,603,59,2,1526.1
5486,2060,232,4,173.26
5487,8721,114,2,1971.53
5488,8559,45,8,1169.1
5489,2660,16,4,1308.07
5490,5209,241,10,822.01
5491,6238,184,7,44.11
5492,4253,7,1,667.28
5493,1043,292,2,1318.63
5494,5197,149,3,767.52
5495,6535,30,8,552.95
5496,9060,77,5,516.37
5497,1231,63,7,1835.32
5498,4591,106,5,497.02
5499,2827,156,2,632.71
5500,2001,130,8,782.95
5501,5196,150,7,1300.96
5502,7152,74,5,124.9
5503,8654,75,3,1348.81
5504,3750,32,7,1300.09
5505,4815,65,2,1806.75
5506,1299,217,9,1583.09
5507,4288,205,1,956.25
5508,3676,266,10,1210.39
5509,5697,51,6,1383.68
5510,2439,122,5,1395.65
5511,6924,201,6,1293.37
5512,2407,34,8,1583.63
5513,4697,218,5,1006.58
5514,5321,97,4,854.01
5515,1615,222,5,1910.17
5516,9511,162,1,666.43
5517,7048,18,6,1827.33
5518,4719,53,2,446.07
5519,3493,244,2,1571.03
5520,3667,149,7,767.52
5521,3967,54,1,961.58
5522,8133,279,10,1664.25
5523,746,248,9,1811.36
5524,7017,296,6,1931.78
5525,7420,193,1,1980.56
5526,1827,286,9,963.68
5527,3727,8,5,210.08
5528,1745,166,5,1933.35
5529,4645,251,5,286.29
5530,8165,124,4,375.92
5531,4383,115,6,449.88
5532,9974,241,4,822.01
5533,7079,245,1,34.56
5534,1537,219,9,116.86
5535,5903,80,6,695.61
5536,3956,40,8,1963.55
5537,5240,25,5,603.8
5538,68,289,4,1406.25
5539,7763,10,2,1956.04
5540,1894,266,6,1210.39
5541,6519,286,10,963.68
5542,7335,138,1,1451.37
5543,5874,87,10,755.18
5544,349,168,6,346.84
5545,533,180,8,41.31
5546,9348,79,9,155.33
5547,1105,272,5,1634.82
5548,7323,79,7,155.33
5549,6525,259,1,921.14
5550,6500,106,10,497.02
5551,9923,89,5,757.53
5552,1261,219,2,116.86
5553,1481,178,5,1239.49
5554,578,196,3,196.07
5555,7995,263,10,886.04
5556,425,262,9,765.98
5557,884,202,9,1136.05
5558,3300,46,2,32.76
5559,2460,61,8,1055.76
5560,9545,171,10,1052.65
5561,2287,284,3,1433.32
5562,2625,108,4,1084.12
5563,1333,95,6,1957.2
5564,6393,249,8,1148.2
5565,2245,178,1,1239.49
5566,3510,266,6,1210.39
5567,7028,64,7,132.9
5568,2865,236,2,20.34
5569,4280,48,4,1338.89
5570,4576,90,8,274.65
5571,8103,97,3,854.01
5572,3303,162,8,666.43
5573,3810,251,5,286.29
5574,2948,52,5,741.41
5575,2475,7,10,667.28
5576,4140,95,1,1957.2
5577,7198,123,8,306.94
5578,4275,58,6,1605.97
5579,8327,234,2,1481.91
5580,4711,74,6,124.9
5581,826,169,10,981.75
5582,2228,169,4,981.75
5583,36,295,6,1933.95
5584,5881,281,8,1349.23
5585,8100,115,7,449.88
5586,4840,94,8,1671.3
5587,3455,236,10,20.34
5588,5706,233,3,766.2
5589,3646,267,2,963.23
5590,6919,37,3,1655.71
5591,9552,77,2,516.37
5592,3922,165,2,522.08
5593,1671,38,4,662.57
5594,3400,26,2,223.53
5595,482,244,6,1571.03
5596,3076,191,1,167.25
5597,2919,134,7,112.56
5598,9450,143,9,1924.53
5599,4725,54,3,961.58
5600,3460,72,3,912.33
5601,2972,117,3,1897.56
5602,547,286,8,963.68
5603,4085,269,6,589.98
5604,7775,31,10,668.06
5605,4988,107,10,810.51
5606,1718,128,8,1129.15
5607,196,270,6,1935.85
5608,9206,226,9,986.3
5609,3361,246,10,781.72
5610,2777,64,4,132.9
5611,1829,218,9,1006.58
5612,3045,72,7,912.33
5613,887,265,1,280.89
5614,9766,108,8,1084.12
5615,1108,191,2,167.25
5616,3800,39,8,1341.82
5617,8904,155,5,1829.52
5618,9807,279,9,1664.25
5619,4037,277,1,1886.52
5620,3234,228,5,869.38
5621,7171,119,9,1116.14
5622,2021,50,4,1375.29
5623,3423,229,1,1324.74
5624,4100,295,5,1933.95
5625,6483,87,5,755.18
5626,6001,161,5,597.43
5627,511,226,8,986.3
5628,250,8,6,210.08
5629,3812,183,6,1076.12
5630,8319,266,3,1210.39
5631,3350,136,9,88.7
5632,1657,64,9,132.9
5633,450,285,3,157.19
5634,9252,119,9,1116.14
5635,5276,30,3,552.95
5636,8765,144,8,1496.29
5637,7885,284,3,1433.32
5638,5581,264,8,1632.8
5639,5802,113,8,481.44
5640,1150,191,7,167.25
5641,4830,52,6,741.41
5642,3848,111,1,644.62
5643,7312,9,7,20.31
5644,6734,214,8,1137.72
5645,998,206,4,1849.08
5646,3817,47,2,1388.61
5647,9390,36,7,359.23
5648,1529,54,10,961.58
5649,5446,173,4,1531.03
5650,419,126,8,608.47
5651,3368,59,4,1526.1
5652,4189,30,4,552.95
5653,7990,253,10,135.9
5654,1265,239,1,382.91
5655,3522,249,10,1148.2
5656,3461,15,7,1816.79
5657,1598,276,10,63.56
5658,2247,27,1,576.28
5659,4699,190,9,541.98
5660,2124,24,8,1754.72
5661,2358,50,7,1375.29
5662,2991,139,8,441.86
5663,4892,66,5,1149.68
5664,7072,287,5,1073.39
5665,7835,125,3,952.3
5666,5902,165,1,522.08
5667,6957,169,3,981.75
5668,9430,13,6,1514.26
5669,3586,197,8,760.57
5670,1961,67,1,337.43
5671,7378,82,1,1869.82
5672,5663,245,9,34.56
5673,9918,12,4,960.12
5674,5141,165,1,522.08
5675,8801,51,10,1383.68
5676,9904,213,9,333.28
5677,4310,143,6,1924.53
5678,7135,168,8,346.84
5679,8825,41,8,653.97
5680,4318,151,3,530.51
5681,551,162,5,666.43
5682,910,186,2,222.96
5683,6061,167,7,927.05
5684,7936,144,1,1496.29
5685,9241,90,1,274.65
5686,1918,202,8,1136.05
5687,5177,125,1,952.3
5688,394,37,4,1655.71
5689,4219,41,5,653.97
5690,546,179,9,1826.38
5691,855,199,8,1408.66
5692,314,293,2,341.01
5693,4176,140,7,1740.25
5694,5888,159,9,528.94
5695,4217,3,1,1484.37
5696,223,21,5,1994.37
5697,613,12,5,960.12
5698,6756,131,6,414.64
5699,4128,237,7,895.02
5700,8658,109,5,288.87
5701,8774,226,6,986.3
5702,2792,185,7,1614.27
5703,311,145,9,1829.74
5704,9519,73,5,836.69
5705,6494,218,3,1006.58
5706,5182,228,7,869.38
5707,992,43,4,478.69
5708,8690,21,8,1994.37
5709,9871,170,2,1980.74
5710,1462,260,2,616.27
5711,2796,55,7,1497.99
5712,5782,91,6,246.08
5713,982,286,2,963.68
5714,6032,290,6,1191.7
5715,9858,12,5,960.12
5716,3937,56,6,753.51
5717,353,225,2,1569.26
5718,8148,132,2,1845.23
5719,7092,141,8,613.34
5720,7934,199,4,1408.66
5721,1664,21,4,1994.37
5722,2561,127,2,1613.49
5723,9568,235,7,727.79
5724,7731,30,3,552.95
5725,5935,158,7,1485.09
5726,1633,212,9,1858.46
5727,4162,150,5,1300.96
5728,6222,215,5,1357.3
5729,5988,259,10,921.14
5730,2950,129,5,1119.0
5731,1377,278,4,882.53
5732,3035,261,2,671.11
5733,1443,124,8,375.92
5734,2081,140,5,1740.25
5735,8080,81,10,1086.92
5736,7497,167,10,927.05
5737,1513,137,5,384.44
5738,8688,295,5,1933.95
5739,328,3,10,1484.37
5740,5072,197,6,760.57
5741,8920,131,7,414.64
5742,3845,297,3,220.83
5743,4739,287,9,1073.39
5744,8100,287,1,1073.39
5745,7809,125,8,952.3
5746,6510,245,7,34.56
5747,4173,293,8,341.01
5748,3372,232,9,173.26
5749,742,165,4,522.08
5750,4493,76,6,1449.33
5751,1828,289,2,1406.25
